"PHEC_result_ID","PHEC_keywords_ID","keywords"
"2141","7","patient"
"2141","8","Varicose vein surgery"
"2141","9","Varicose vien surgery"
"2141","10","Aberdeen"
"2141","11","AVVQ"
"2141","12","best practice tariff"
"2141","13","eq5d"
"2141","14","measures"
"2141","15","OHS"
"2141","16","OKS"
"2141","17","Oxford"
"2141","18","quality accounts"
"2141","19","scores"
"2142","1","PROMs"
"2142","2","Elective surgery"
"2142","3","Hip replacement"
"2142","4","Knee replacement"
"2142","5","outcomes"
"2142","6","groin hernia surgery"
"2142","7","patient"
"2142","8","Varicose vein surgery"
"2142","9","Varicose vien surgery"
"2142","10","Aberdeen"
"2142","11","AVVQ"
"2142","12","best practice tariff"
"2142","13","eq5d"
"2142","14","measures"
"2142","15","OHS"
"2142","16","OKS"
"2142","17","Oxford"
"2142","18","quality accounts"
"2142","19","scores"
"2143","1","Recruitment"
"2143","2","Workforce"
"2143","3","vacancy"
"2143","4","vacancies"
"2143","5","vacancy adverts"
"2143","6","NHS jobs"
"2143","7","appointed posts"
"2143","8","NHS vacancy statistics"
"2143","9","NHS workforce vacancies"
"2143","10","vacancies advertised"
"2143","11","adverts"
"2143","12","applications"
"2143","13","applicants"
"2143","14","shortlisted applicants"
"2143","15","hits per vacancy"
"2143","16","applications per vacancy"
"2143","17","recruit"
"2143","18","NHS vacancy"
"2144","1","Learning disability services"
"2144","2","Learning disabilities"
"2144","3","Autistic spectrum conditions"
"2144","4","Learning disability"
"2144","5","Mental Health Act"
"2144","6","Mental health"
"2144","7","Mental capacity"
"2145","1","prescribing"
"2145","2","general practice"
"2145","3","practice level prescribing"
"2146","1","Mental illness"
"2146","2","Depression"
"2146","3","Anxiety"
"2146","4","IAPT"
"2146","5","PHQ 9"
"2146","6","waiting times"
"2146","7","GAD 7"
"2147","1","prescribing"
"2147","2","Items"
"2147","3","Net Ingredient Cost"
"2147","4","Actual Costs"
"2147","5","Primary Care Trust"
"2147","6","Clinical Commissioning Group"
"2148","1","MHMDS"
"2148","2","Mental health"
"2148","3","Psychosis"
"2148","4","MHSDS"
"2148","5","EIP"
"2149","1","Staff absence"
"2149","2","Workforce management"
"2149","3","NHS staff"
"2149","4","Staff"
"2149","5","Sick days"
"2149","6","sickness"
"2149","7","NHS"
"2149","8","sickness absence"
"2149","9","monthly publication"
"2149","10","absence"
"2149","11","absence rates"
"2149","12","NHS staff absence"
"2149","13","ESR"
"2149","14","ESR absence"
"2149","15","Electronic Staff Record"
"2149","16","Electronic Staff Record absence"
"2149","17","absence recording"
"2149","18","days lost"
"2149","19","days lost to absence"
"2149","20","days lost to sickness"
"2149","21","days lost to illness"
"2149","22","absence publication"
"2149","23","absence statistics"
"2149","24","NHS absence statistics"
"2149","25","recorded absence"
"2149","26","recorded sickness absence"
"2149","27","NHS workforce absence"
"2149","28","NHS workforce"
"2149","29","absence by NHS organisation"
"2149","30","absence by NHS trust"
"2149","31","sickness absence by NHS organisation"
"2149","32","sickness absence by NHS trust"
"2149","33","sickness absence rates by NHS organisation"
"2149","34","sickness absence rates by NHS trust"
"2149","35","absence rates by NHS organisation"
"2149","36","absence rates by NHS trust"
"2150","1","Nutrition"
"2150","2","QOF"
"2150","3","Thrombosis"
"2150","4","Avoidable death"
"2150","5","Pressure ulcers"
"2150","6","Bedsores"
"2150","7","VTE"
"2150","8","Blood clots"
"2150","9","Urinary tract infection"
"2150","10","UTI"
"2150","11","Catheters"
"2150","12","Harm free care"
"2150","13","Venous thromboembolism"
"2151","1","Nutrition"
"2151","2","QOF"
"2151","3","Thrombosis"
"2151","4","Avoidable death"
"2151","5","Pressure ulcers"
"2151","6","Bedsores"
"2151","7","VTE"
"2151","8","Blood clots"
"2151","9","Urinary tract infection"
"2151","10","UTI"
"2151","11","Catheters"
"2151","12","Harm free care"
"2151","13","Venous thromboembolism"
"2152","1","Antenatal care"
"2152","2","Maternity services"
"2153","1","Accident and emergency services"
"2153","2","A&E"
"2153","3","Admitted patients"
"2153","4","Intensive care"
"2153","5","Hospital Episode Statistics"
"2153","6","Admitted Patient Care"
"2153","7","Inpatients"
"2153","8","Outpatient attendance"
"2153","9","Outpatients"
"2153","10","Hospital episodes"
"2153","11","Data Linkage"
"2153","12","Diagnostic imaging"
"2153","13","Scans"
"2153","14","Diagnostic imaging data set"
"2154","1","Female Genital Mutilation"
"2154","2","FGM"
"2154","3","deinfibulation"
"2154","4","infibulation"
"2155","1","Standards of care"
"2155","2","Written complaints"
"2155","3","complaints by subject"
"2155","4","complaints by profession"
"2155","5","complaints by service area"
"2155","6","KO41"
"2155","7","KO41a"
"2155","8","KO41b hospital complaints"
"2155","9","primary care complaints"
"2155","10","GP complaints"
"2155","11","dental complaints"
"2155","12","HCHS complaints"
"2155","13","upheld complaints"
"2155","14","partially upheld complaints"
"2155","15","complaints carried forward"
"2155","16","complaints brought forward"
"2155","17","hospital complaints"
"2155","18","FHS complaints"
"2156","1","Written complaints"
"2156","2","complaints by subject"
"2156","3","complaints by profession"
"2156","4","complaints by service area"
"2156","5","KO41"
"2156","6","KO41a"
"2156","7","KO41a hospital complaints"
"2156","8","secondary care complaints"
"2156","9","NHS complaints"
"2156","10","NHS written complaints"
"2156","11","hospital complaint"
"2156","12","complaints about NHS staff"
"2156","13","complaints about hospitals"
"2156","14","complaints by trust"
"2156","15","complaints by site"
"2156","16","quarterly complaints"
"2156","17","complaints broken down by age"
"2156","18","complaints broken down by status"
"2156","19","clinical complaints"
"2157","1","Smoking"
"2157","2","Smokefree"
"2157","3","Maternity services"
"2157","4","Birth"
"2157","5","Labour (pregnancy)"
"2157","6","Midwives"
"2157","7","Health promotion"
"2157","8","SATOD"
"2158","1","NHS staff"
"2158","2","Workforce"
"2158","3","Ambulance staff"
"2158","4","HCHS staff"
"2158","5","Consultants"
"2158","6","Doctors"
"2158","7","nurses"
"2158","8","Non-medical staff"
"2158","9","Workforce turnover"
"2158","10","Midwives"
"2158","11","Joiners"
"2158","12","Leavers"
"2158","13","Health visitors"
"2158","14","Staff numbers"
"2158","15","medical and dental staff"
"2158","16","monthly NHS workforce"
"2158","17","doctors in training"
"2158","18","Qualified nurses"
"2158","19","ST&T staff"
"2158","20","School nurses"
"2158","21","support to clinical staff"
"2158","22","NHS Infrastructure staff"
"2158","23","managers"
"2158","24","Turnover rate"
"2158","25","Locums"
"2158","26","headcount"
"2158","27","monthly publication"
"2158","28","NHS workforce"
"2158","29","Workforce numbers"
"2158","30","SIP"
"2158","31","NHS staff numbers"
"2158","32","NHS workforce numbers"
"2158","33","NHS workforce statistics"
"2158","34","NHS staff in post"
"2158","35","staff in post"
"2158","36","full time equivalent"
"2158","37","FTE"
"2158","38","whole time equivalent"
"2158","39","WTE"
"2158","40","number of doctors"
"2158","41","number of nurses"
"2158","42","hospital workforce"
"2158","43","hospital staff"
"2158","44","HCHS workforce"
"2158","45","NHS Hospital and Community Health Service staff"
"2158","46","Hospital and Community Health Service staff"
"2158","47","staff numbers by NHS organisation"
"2158","48","staff numbers by NHS trust"
"2158","49","number of NHS managers"
"2158","50","how many managers are there in the NHS"
"2158","51","how many doctors are there in the NHS"
"2158","52","how many nurses are there in the NHS"
"2158","53","monthly NHS workforce publication"
"2159","1","Cancer services"
"2159","2","Chemotherapy"
"2159","3","Surgery"
"2159","4","Tumours"
"2159","5","Surgical resection"
"2159","6","O-G cancer"
"2159","7","Oesophageal adenocarcinomas"
"2159","8","Oesophageal cancer"
"2159","9","Oesophageal tumour"
"2159","10","Stomach cancer"
"2159","11","Oesophagal cancer"
"2159","12","Tumour"
"2160","1","Data"
"2160","2","opt out"
"2160","3","medical records"
"2160","4","sharing"
"2160","5","objection"
"2161","1","Mental illness"
"2161","2","Depression"
"2161","3","Anxiety"
"2161","4","IAPT"
"2161","5","PHQ 9"
"2161","6","Attention Deficit Hyperactivity Disorder"
"2161","7","waiting times"
"2161","8","GAD 7"
"2162","1","NHS CHC; Continuing Healthcare; CHC"
"2163","1","Learning disabilities"
"2163","2","MHMDS"
"2163","3","Mental health"
"2163","4","Psychosis"
"2163","5","MHSDS"
"2163","6","EIP"
"2164","1","Survey"
"2164","2","ascof"
"2164","3","ascs"
"2164","4","User Experience"
"2165","1","GPs"
"2165","2","Dementia"
"2165","3","England"
"2165","4","dementia statistics"
"2165","5","dementia diagnosis"
"2166","1","Health Protection Agency"
"2166","2","Vaccination"
"2166","3","Childhood immunisations"
"2166","4","Influenza"
"2166","5","Polio"
"2166","6","MenC"
"2166","7","Measles"
"2166","8","Mumps"
"2166","9","DTaP"
"2166","10","BCG vaccine"
"2166","11","Infant health"
"2166","12","Dtap/IPV"
"2166","13","Haemophilus influenza"
"2166","14","Pneumococcal meningitis"
"2166","15","Whooping cough"
"2166","16","Termination of pregnancy"
"2166","17","Flu"
"2167","1","Mortality"
"2167","2","SHMI"
"2167","3","Indicators"
"2167","4","Deaths"
"2168","1","Learning disability services"
"2168","2","Autistic spectrum conditions"
"2168","3","Learning disability"
"2168","4","Mental Health Act"
"2168","5","Mental health"
"2168","6","Mental capacity"
"2169","1","Dentistry"
"2169","2","Oral health"
"2169","3","Orthodontic activity"
"2169","4","Dental health"
"2169","5","Dental activity"
"2169","6","Dental services"
"2170","1","Accident and emergency services"
"2170","2","Mortality"
"2170","3","Fractures"
"2170","4","A&E"
"2170","5","CHD"
"2170","6","In patients"
"2170","7","Admitted patients"
"2170","8","PROMs"
"2170","9","Diabetes mellitus"
"2170","10","Chronic kidney disease"
"2170","11","Cancer of the breast"
"2170","12","Cancer of the lungs"
"2170","13","Behavioural and mental health conditions"
"2170","14","Renal diseases"
"2170","15","National service framework for diabetes"
"2170","16","Accidents"
"2170","17","Emergency admissions"
"2170","18","Hospital Episode Statistics"
"2170","19","Inpatients"
"2170","20","Antenatal care"
"2170","21","Maternity services"
"2170","22","Outpatient attendance"
"2170","23","Outpatients"
"2170","24","Heart failure"
"2170","25","Breast cancer"
"2170","26","Emergency readmissions"
"2170","27","Elective surgery"
"2170","28","Hip replacement"
"2170","29","Knee replacement"
"2170","30","Carers"
"2170","31","Mental health services"
"2170","32","Hip fracture"
"2170","33","MHMDS"
"2170","34","Mental health"
"2170","35","Cancer"
"2170","36","CKD"
"2170","37","Cardiovascular disease"
"2170","38","Hospital episodes"
"2170","39","outcomes"
"2170","40","Admitting patients again"
"2170","41","Re admittance"
"2170","42","Re-admissions"
"2170","43","Cardiac failure"
"2170","44","Coronary heart disease"
"2170","45","Heart"
"2170","46","Breathing disorders"
"2170","47","Cardiovascular diseases and disorders"
"2170","48","Respiratory system"
"2170","49","GP Patient Survey"
"2170","50","NHS Outcomes Framework"
"2170","51","NHS Outcomes Framework indicators"
"2170","52","groin hernia surgery"
"2170","53","Patient experience"
"2170","54","stroke"
"2170","55","stillbirths"
"2170","56","patient safety"
"2170","57","MRSA"
"2170","58","Varicose vein surgery"
"2170","59","Coronary disease"
"2170","60","Re admissions"
"2170","61","Re-admittance"
"2170","62","Readmittance"
"2170","63","MHMD"
"2170","64","Mental Health Minimum Dataset"
"2170","65","Mental health community activity"
"2170","66","Adult Inpatient Survey"
"2170","67","Out patient attendance"
"2170","68","Breaks"
"2170","69","Kidney diseases"
"2170","70","c.difficile"
"2170","71","healthcare"
"2170","72","liver disease"
"2170","73","neonatal"
"2170","74","psychological therapies"
"2171","1","prescribing"
"2171","2","general practice"
"2172","1","Attempted suicide"
"2172","2","Autistic spectrum conditions"
"2172","3","Behavioural and mental health conditions"
"2172","4","Psychiatric medication"
"2172","5","ASD"
"2172","6","Bipolar disorder"
"2172","7","Self harm"
"2172","8","Anti-social borderline personality disorder"
"2172","9","Post-traumatic stress disorder"
"2172","10","Antidepressants"
"2172","11","Mental health"
"2172","12","Psychosis"
"2172","13","Attention Deficit Hyperactivity Disorder"
"2172","14","Depressive disorder"
"2172","15","Counselling"
"2173","1","Staff absence"
"2173","2","Workforce management"
"2173","3","NHS staff"
"2173","4","Staff"
"2173","5","Sick days"
"2173","6","sickness"
"2173","7","NHS"
"2173","8","sickness absence"
"2173","9","monthly publication"
"2173","10","absence"
"2173","11","absence rates"
"2173","12","NHS staff absence"
"2173","13","ESR"
"2173","14","ESR absence"
"2173","15","Electronic Staff Record"
"2173","16","Electronic Staff Record absence"
"2173","17","absence recording"
"2173","18","days lost"
"2173","19","days lost to absence"
"2173","20","days lost to sickness"
"2173","21","days lost to illness"
"2173","22","absence publication"
"2173","23","absence statistics"
"2173","24","NHS absence statistics"
"2173","25","recorded absence"
"2173","26","recorded sickness absence"
"2173","27","NHS workforce absence"
"2173","28","NHS workforce"
"2173","29","absence by NHS organisation"
"2173","30","absence by NHS trust"
"2173","31","sickness absence by NHS organisation"
"2173","32","sickness absence by NHS trust"
"2173","33","sickness absence rates by NHS organisation"
"2173","34","sickness absence rates by NHS trust"
"2173","35","absence rates by NHS organisation"
"2173","36","absence rates by NHS trust"
"2174","1","Workforce earnings"
"2174","2","NHS staff"
"2174","3","NHS staff earnings"
"2174","4","Wages"
"2174","5","Earnings"
